i	Degree	Interconnections	CC	APL	SS
3149	3222	2245337	0.43271	1.73501	3.00000
3150	2116	1264055	0.56490	1.82624	3.00000
3151	5414	8831923	0.60274	1.55467	3.00000
3152	3356	3162774	0.56180	1.72398	3.00000
3153	2045	833452	0.39878	1.83200	3.00000
3154	4277	5332912	0.58320	1.64821	3.00000
3155	4854	7009688	0.59514	1.60074	3.00000
3156	6580	11074885	0.51166	1.45874	3.00000
3157	5170	8498025	0.63599	1.57474	3.00000
3158	4767	6707046	0.59042	1.60798	3.00000
3159	5214	6824083	0.50213	1.57112	3.00000
3160	4004	5333674	0.66554	1.67067	3.00000
3161	709	102133	0.40693	1.94373	3.00000
3162	572	77243	0.47300	1.95426	3.00000
3163	1335	379932	0.42668	1.89091	3.00000
3164	1780	823917	0.52038	1.85372	3.00000
3165	1616	904667	0.69327	1.86779	3.00000
3166	2880	1865769	0.45004	1.76314	3.00000
3167	3840	4895330	0.66414	1.68416	3.00000
3168	4186	5310560	0.60628	1.65570	3.00000
3169	2383	1871779	0.65951	1.80420	3.00000
3170	1998	1050573	0.52660	1.83587	3.00000
3171	3856	3210758	0.43199	1.68301	3.00000
3172	5042	6670288	0.52487	1.58527	3.00000
3173	4927	6824380	0.56236	1.59482	3.00000
3174	3996	4910442	0.61519	1.67141	3.00000
3175	5707	8495387	0.52176	1.53065	3.00000
3176	3681	3550120	0.52415	1.69741	3.00000
3177	5244	7560893	0.55000	1.56865	3.00000
3178	4657	6415198	0.59173	1.61703	3.00000
3179	3119	1980954	0.40739	1.74348	3.00000
